,SUT,A1-1,A1-2,A1-3,A1-4,A2-1,A3-1,A3-2,A4-1,B1-1,B1-2,Operations with Problem,B2-1,C1-1,C1-2,C1-3,C2-1,C2-2,D1-1,D1-2,In Host,D1-3,D3-1,D3-2,Paths,Operations,Body Operations,Parameters,Status Codes,Page Param
0,taxamo_1,30,22,30,30,0,28,False,3,36,0,2,36,0,0,13,10,0,0,0,False,0,0,0,30,36,10,118,"{""200"": 36, ""400"": 36, ""401"": 36}","{""limit"": 3, ""offset"": 3}"
1,azure_healthcareapis-healthcare-apis_2018-08-20-preview,6,6,0,6,0,6,True,0,9,0,0,0,0,0,0,3,0,0,6,False,0,0,0,6,9,3,31,"{""200"": 8, ""404"": 1, ""201"": 1, ""202"": 1, ""204"": 1}",{}
2,apisetu_sainikwelfarepud_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
3,amadeus_amadeus-branded-fares-upsell_1_0_1,1,1,1,1,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,True,0,0,0,1,1,1,2,"{""200"": 1, ""400"": 1}",{}
4,azure_apimanagement-apimapisByTags_2018-06-01-preview,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,8,"{""200"": 1}",{}
5,sportsdata_mlb-v3-stats_1_0,34,34,1,34,1,34,False,0,34,0,0,34,0,0,0,0,0,0,34,True,0,0,0,34,34,0,71,"{""200"": 34}",{}
6,sportsdata_nba-v3-scores_1_0,20,20,1,20,1,20,False,0,20,0,0,20,0,0,0,0,0,0,20,True,0,0,0,20,20,0,32,"{""200"": 20}",{}
7,ticketmaster_publish_v2,10,10,10,10,3,10,True,0,10,0,0,10,0,0,0,10,0,0,0,True,0,0,0,10,10,10,25,"{""200"": 10}",{}
8,api_sell-analytics_1_2_0,4,0,4,4,0,4,False,0,4,0,0,4,0,0,0,0,0,0,4,False,0,0,0,4,4,0,9,"{""200"": 4, ""400"": 4, ""404"": 2, ""409"": 1, ""500"": 4, ""204"": 1}",{}
9,azure_automation-variable_2015-10-31,2,2,0,2,0,2,True,0,5,0,0,0,0,0,0,2,0,0,2,False,0,0,0,2,5,2,26,"{""200"": 5, ""201"": 1}",{}
10,phila_pollingplaces_1_0,0,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,3,"{""200"": 1}",{}
11,azure_datacatalog_2016-03-30,3,3,0,3,0,3,True,0,6,0,0,6,0,0,0,2,0,0,3,False,0,0,0,3,6,2,22,"{""200"": 6, ""201"": 1, ""202"": 1, ""204"": 1}",{}
12,walmart_price_1_0_0,3,3,3,3,0,3,False,0,3,0,0,3,0,0,0,2,0,0,0,False,0,0,0,3,3,3,16,"{""200"": 3}",{}
13,apisetu_hpsssb_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
14,azure_network-bastionHost_2019-04-01,3,3,0,3,0,3,True,0,5,0,0,5,0,0,0,1,0,0,3,False,0,0,0,3,5,1,18,"{""200"": 5, ""201"": 1, ""202"": 1, ""204"": 1}",{}
15,azure_azsadmin-farms_2015-12-01-preview,6,6,0,6,0,6,True,0,8,0,0,8,0,0,0,2,0,0,6,False,0,0,0,6,8,2,34,"{""200"": 8, ""404"": 4, ""202"": 1}",{}
16,interzoid_getweatherzip_1_0_0,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""403"": 1, ""404"": 1, ""405"": 1, ""500"": 1}",{}
17,azure_machinelearningservices-modelManagement_2019-08-01,13,13,0,13,13,11,True,0,23,1,2,0,0,0,0,8,0,0,0,False,0,0,0,13,23,8,133,"{""200"": 20, ""204"": 3, ""202"": 5, ""201"": 1}",{}
18,azure_sql-advisors_2015-05-01-preview,6,6,0,6,0,4,True,0,9,0,3,0,0,0,0,3,0,0,6,False,0,0,0,6,9,3,54,"{""200"": 9}",{}
19,onsched_consumer_v1,33,33,30,33,9,28,False,10,38,0,5,38,0,0,0,7,0,0,0,False,0,0,0,33,38,7,136,"{""200"": 38, ""400"": 3, ""404"": 3, ""401"": 2}","{""offset"": 10, ""limit"": 10}"
20,azure_mariadb-QueryPerformanceInsights_2018-06-01,6,6,0,6,0,6,True,0,6,0,0,6,0,0,0,2,0,0,6,False,0,0,0,6,6,2,30,"{""200"": 6}",{}
21,azure_security-discoveredSecuritySolutions_2015-06-01-preview,3,3,0,3,0,3,True,0,3,0,0,0,0,0,0,0,0,0,3,False,0,0,0,3,3,0,10,"{""200"": 3}",{}
22,azure_resourcegraph_2018-09-01-preview,4,4,0,4,0,2,True,0,4,0,2,1,0,0,0,3,0,0,4,False,0,0,0,4,4,3,7,"{""200"": 4}",{}
23,apisetu_dittripura_3_0_0,18,18,18,18,0,18,False,0,18,0,0,18,0,0,0,18,0,0,18,True,0,0,0,18,18,18,18,"{""200"": 18, ""400"": 18, ""401"": 18, ""404"": 18, ""500"": 18, ""502"": 18, ""503"": 18, ""504"": 18}",{}
24,gamesparks_game-details_v2,56,56,3,56,6,52,True,0,76,0,4,76,0,0,1,22,0,0,0,False,0,0,0,56,76,24,158,"{""200"": 70, ""400"": 76, ""403"": 76, ""404"": 76, ""201"": 7}",{}
25,evemarketer_1_0_1,2,2,2,2,0,2,False,0,4,0,0,0,0,0,0,0,0,0,2,False,0,0,0,2,4,2,8,"{""200"": 4, ""400"": 4}",{}
26,azure_azsadmin-Backup_2016-05-01,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
27,interzoid_getglobalnumberinfo_1_0_0,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""403"": 1, ""404"": 1, ""405"": 1, ""500"": 1}",{}
28,miataru_1_0_0,5,5,0,5,0,0,True,0,5,1,5,0,0,0,0,4,0,0,5,True,0,0,0,5,5,4,5,{},{}
29,rapidapi_spellcheckpro_1_0_0,1,0,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,2,"{""200"": 1}",{}
30,callcontrol_2015-11-01,6,6,0,6,0,4,False,0,6,1,2,6,0,0,0,2,0,0,6,False,0,0,0,6,6,2,7,"{""200"": 5, ""400"": 5}",{}
31,apisetu_kotakgeneralinsurance_3_0_0,6,6,6,6,0,6,False,0,6,0,0,6,0,0,0,6,0,0,6,True,0,0,0,6,6,6,6,"{""200"": 6, ""400"": 6, ""401"": 6, ""404"": 6, ""500"": 6, ""502"": 6, ""503"": 6, ""504"": 6}",{}
32,gisgraphy_4_0_0,6,6,6,6,0,2,True,0,6,3,4,0,0,0,0,0,0,0,6,False,0,0,0,6,6,0,58,"{""200"": 6, ""401"": 6, ""403"": 6, ""412"": 6, ""500"": 6}",{}
33,adyen_AccountService_3,17,17,0,17,0,2,True,0,17,3,15,0,0,0,0,17,0,0,17,True,0,0,0,17,17,17,17,"{""200"": 17, ""202"": 14, ""400"": 17, ""401"": 17, ""403"": 17, ""500"": 17}",{}
34,apisetu_ucobank_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
35,rapidapi_dynamicdocs_1_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,9,"{""200"": 1, ""401"": 1}",{}
36,shotstack_v1,4,4,4,4,0,1,False,0,5,0,3,5,0,0,0,1,0,0,4,False,0,0,0,4,5,1,9,"{""200"": 3, ""204"": 1, ""201"": 1}",{}
37,apisetu_hsbte_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
38,apisetu_transporthp_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
39,googleapis_verifiedaccess_v2,2,2,2,2,0,1,False,0,2,1,1,2,0,0,2,2,0,0,0,False,0,0,0,2,2,2,46,"{""200"": 2}",{}
40,azure_containerservices-managedClusters_2017-08-31,6,6,0,6,0,5,True,0,8,0,1,8,0,0,0,1,0,0,6,False,0,0,0,6,8,1,32,"{""200"": 7, ""201"": 1, ""202"": 1, ""204"": 1}",{}
41,azure_monitor-operations_API_2015-04-01,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
42,azure_applicationinsights-webTestLocations_API_2015-05-01,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,4,"{""200"": 1}",{}
43,redhat_catalog_inventory_1_0_0,37,9,37,36,12,37,True,20,38,0,0,36,0,0,0,6,20,0,37,False,0,0,0,37,38,6,112,"{""200"": 33, ""404"": 22, ""201"": 1, ""304"": 1, ""204"": 4, ""400"": 5}","{""limit"": 20, ""offset"": 20}"
44,bikewise_v2,4,4,4,4,0,4,False,3,4,0,0,4,0,0,0,0,0,0,0,False,0,0,0,4,4,0,25,"{""200"": 4}","{""page"": 1, ""per_page"": 1, ""limit"": 2}"
45,azure_mixedreality_2019-02-28-preview,6,6,0,6,1,6,True,0,10,0,0,0,0,0,0,4,0,0,6,False,0,0,0,6,10,4,37,"{""200"": 10, ""201"": 1, ""204"": 1}",{}
46,hubapi_analytics_v3,1,1,1,1,0,0,False,0,1,0,1,0,0,0,0,1,1,0,0,False,0,0,0,1,1,1,1,"{""204"": 1}",{}
47,hillbillysoftware_shinobi_v1,58,58,0,58,0,35,False,0,58,17,23,58,0,0,0,2,0,0,58,False,0,0,0,58,58,2,116,"{""200"": 58, ""204"": 2}",{}
48,googleapis_libraryagent_v1,5,5,5,5,0,5,False,0,5,0,0,5,0,0,5,0,0,0,0,False,0,0,0,5,5,0,118,"{""200"": 5}",{}
49,o2_mobility_1_2_0,2,2,2,2,1,2,False,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,5,"{""200"": 2, ""204"": 1, ""400"": 1, ""500"": 1}",{}
50,apisetu_transportnl_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
51,trashnothing_1_3,67,31,67,67,17,57,False,13,76,6,10,76,0,0,0,1,0,0,67,True,0,0,0,67,76,23,206,"{""200"": 75, ""400"": 52, ""403"": 24, ""404"": 40, ""302"": 1}","{""page"": 13, ""per_page"": 13}"
52,telematicssdk_1_0_0,6,8,1,9,0,8,False,0,9,1,4,9,0,0,0,0,0,0,0,False,0,9,0,9,9,0,38,"{""200"": 9}",{}
53,googleapis_fcmdata_v1beta1,1,1,0,1,0,1,False,0,1,0,0,1,0,0,1,0,0,0,0,False,0,0,0,1,1,0,25,"{""200"": 1}",{}
54,azure_hdinsight-configurations_2015-03-01-preview,2,2,0,2,0,2,True,0,3,0,0,0,0,0,0,1,0,0,2,False,0,0,0,2,3,1,15,"{""200"": 3, ""202"": 1, ""204"": 1}",{}
55,azure_automation-jobSchedule_2015-10-31,2,2,0,2,0,2,True,0,4,0,0,0,0,0,0,1,0,0,2,False,0,0,0,2,4,1,21,"{""200"": 3, ""201"": 1}",{}
56,apisetu_transportga_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
57,azure_automation-account_2015-10-31,7,7,0,7,0,6,True,0,10,0,1,0,0,0,0,2,0,0,7,False,0,0,0,7,10,2,37,"{""200"": 10, ""201"": 1, ""204"": 1}",{}
58,azure_sql-dataWarehouseUserActivities_2017-03-01-preview,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,6,"{""200"": 1}",{}
59,apisetu_revenueodisha_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
60,meraki_0_0_0-streaming,184,179,11,184,1,176,False,0,263,4,11,263,0,0,0,88,0,0,184,True,0,0,0,184,263,88,690,"{""200"": 227, ""204"": 17, ""202"": 1, ""201"": 18}",{}
61,azure_azsadmin-CommerceAdmin_2015-06-01-preview,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,7,"{""200"": 1}",{}
62,apisetu_edistrictandaman_3_0_0,12,12,12,12,0,12,False,0,12,0,0,12,0,0,0,12,0,0,12,True,0,0,0,12,12,12,12,"{""200"": 12, ""400"": 12, ""401"": 12, ""404"": 12, ""500"": 12, ""502"": 12, ""503"": 12, ""504"": 12}",{}
63,azure_sql-backupLongTermRetentionPolicies_2014-04-01,2,2,0,2,0,2,True,0,3,0,0,3,0,0,0,1,0,0,2,False,0,0,0,2,3,1,18,"{""200"": 3, ""201"": 1, ""202"": 1}",{}
64,peoplefinderspro_1_0_0,5,4,5,5,0,4,False,0,5,1,1,5,0,0,0,5,0,0,5,False,0,0,0,5,5,5,20,"{""200"": 5}",{}
65,azure_resourcehealth_2015-01-01,8,8,0,8,0,8,True,0,8,0,0,0,0,0,0,0,0,0,8,False,0,0,0,8,8,0,30,"{""200"": 8}",{}
66,hubapi_crm_v3,3,3,1,3,0,3,False,0,6,0,0,0,0,0,0,2,6,0,0,False,0,0,0,3,6,2,10,"{""200"": 4, ""201"": 1, ""204"": 1}",{}
67,firmalyzer_iotvas_1_0,8,1,8,8,0,8,False,0,8,0,0,0,0,0,0,1,0,0,8,True,0,0,0,8,8,1,8,"{""200"": 8}",{}
68,apisetu_dhsekerala_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
69,azure_automation-dscNode_2018-01-15,7,7,0,7,0,6,True,0,9,1,1,0,0,0,0,2,0,0,7,False,0,0,0,7,9,2,51,"{""200"": 9}",{}
70,ebay_sell-marketing_v1_14_0,53,1,53,53,0,30,False,10,69,9,23,57,0,0,0,34,0,0,53,False,0,0,0,53,69,34,151,"{""200"": 42, ""400"": 68, ""409"": 54, ""500"": 69, ""201"": 9, ""404"": 57, ""204"": 19, ""403"": 8, ""202"": 1}","{""limit"": 10, ""offset"": 10}"
71,azure_azsadmin-ProductPackage_2019-01-01,2,2,0,2,0,2,True,0,4,0,0,4,0,0,0,0,0,0,2,False,0,0,0,2,4,0,11,"{""200"": 4, ""404"": 2, ""202"": 1}",{}
72,nytimes_article_search_1_0_0,1,1,1,0,0,0,False,1,1,1,1,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,10,"{""200"": 1}","{""page"": 1}"
73,azure_network-virtualRouter_2019-07-01,5,5,0,5,0,5,True,0,11,0,0,0,0,0,0,4,0,0,5,False,0,0,0,5,11,4,50,"{""200"": 11, ""201"": 2, ""202"": 2, ""204"": 2}",{}
74,azure_applicationinsights-webTests_API_2015-05-01,4,4,0,4,0,4,True,0,7,0,0,7,0,0,0,2,0,0,4,False,0,0,0,4,7,2,27,"{""200"": 7, ""204"": 1}",{}
75,azure_sql-syncMembers_2015-05-01-preview,4,4,0,4,0,4,True,0,7,0,0,0,0,0,0,2,0,0,4,False,0,0,0,4,7,2,50,"{""200"": 7, ""201"": 1, ""202"": 4, ""204"": 1}",{}
76,wikipathways_1_0,27,27,1,27,0,1,True,0,27,21,26,27,0,0,0,0,0,0,27,False,0,0,0,27,27,0,88,"{""200"": 27}",{}
77,amadeus_amadeus-location-score_1_0_2,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""500"": 1}",{}
78,azure_network-natGateway_2019-02-01,3,3,0,3,0,3,True,0,6,0,0,6,0,0,0,2,0,0,3,False,0,0,0,3,6,2,24,"{""200"": 6, ""201"": 1, ""202"": 2, ""204"": 1}",{}
79,interzoid_getemailinfo_1_0_0,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""403"": 1, ""404"": 1, ""405"": 1, ""500"": 1}",{}
80,twilio_twilio_autopilot_v1_1_42_0,25,25,0,25,0,25,True,9,52,0,0,52,0,0,0,0,9,0,0,False,0,0,0,25,52,20,141,"{""200"": 34, ""201"": 9, ""204"": 9}","{""Page"": 9}"
81,azure_web-logicAppsManagementClient_2016-06-01,17,17,0,17,6,15,True,0,26,0,2,26,0,0,0,11,0,0,17,False,0,0,0,17,26,11,110,"{""200"": 26, ""201"": 2, ""204"": 3}",{}
82,twilio_twilio_conversations_v1_1_42_0,47,47,0,47,0,45,True,22,101,2,5,101,0,0,0,0,28,0,0,False,0,0,0,47,101,36,287,"{""200"": 68, ""201"": 15, ""204"": 18}","{""Page"": 22}"
83,azure_monitor-activityLogAlerts_API_2017-03-01-preview,3,3,0,3,0,3,True,0,6,0,0,0,0,0,0,2,0,0,3,False,0,0,0,3,6,2,23,"{""200"": 6, ""201"": 1, ""204"": 1}",{}
84,blazemeter_4,11,11,11,11,0,10,False,3,14,0,1,14,0,0,0,5,0,0,11,True,0,0,0,11,14,5,15,"{""200"": 14, ""500"": 8}","{""limit"": 3}"
85,openindex_1_0_0,1,1,1,1,0,1,True,0,1,0,0,0,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1}",{}
86,hydramovies_1_1,2,0,0,0,0,2,False,0,2,0,0,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,2,"{""200"": 2}",{}
87,openaq_2_0_0,36,29,36,33,0,35,True,23,36,1,1,9,0,0,0,0,0,0,2,False,0,0,0,36,36,0,406,"{""200"": 36}","{""limit"": 23, ""page"": 23, ""offset"": 23}"
88,sportsdata_nba-v3-rotoballer-premium-news_1_0,3,3,0,3,0,3,False,0,3,0,0,3,0,0,0,0,0,0,3,True,0,0,0,3,3,0,5,"{""200"": 3}",{}
89,apisetu_mizoramlesde_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
90,azure_web-AppServiceCertificateOrders_2015-08-01,14,14,0,14,0,8,True,0,20,0,6,20,0,0,0,9,0,0,14,False,0,0,0,14,20,9,88,"{""200"": 14, ""204"": 8, ""201"": 4}",{}
91,mailboxvalidator_disposable_1_0_0,1,1,1,1,0,1,True,0,1,0,0,1,0,0,1,0,0,0,0,True,0,0,0,1,1,0,3,"{""200"": 1}",{}
92,apisetu_neilit_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
93,va_confirmation_0_0_1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""403"": 1, ""503"": 1}",{}
94,sportsdata_nhl-v3-play-by-play_1_0,2,2,0,2,0,2,False,0,2,0,0,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,5,"{""200"": 2}",{}
95,shipstation_1_0_0,1,1,1,1,0,1,False,0,2,0,0,2,0,0,0,1,0,0,1,False,0,0,0,1,2,1,1,"{""200"": 1, ""201"": 1}",{}
96,azure_apimanagement-apimapis_2018-06-01-preview,29,29,0,29,0,29,True,0,73,0,0,1,0,0,0,16,0,0,29,False,0,0,38,29,73,16,529,"{""200"": 68, ""201"": 13, ""202"": 1, ""204"": 18}",{}
97,apisetu_icicilombard_3_0_0,7,7,7,7,0,7,False,0,7,0,0,7,0,0,0,7,0,0,7,True,0,0,0,7,7,7,7,"{""200"": 7, ""400"": 7, ""401"": 7, ""404"": 7, ""500"": 7, ""502"": 7, ""503"": 7, ""504"": 7}",{}
98,sportsdata_csgo-v3-scores_1_0,16,16,0,16,0,16,False,0,16,0,0,16,0,0,0,0,0,0,16,True,0,0,0,16,16,0,25,"{""200"": 16}",{}
99,apisetu_pareekshabhavanker_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
100,faceidentity-beta_1_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""201"": 2, ""400"": 2, ""401"": 2, ""403"": 2, ""404"": 2}",{}
101,apideck_crm_9_3_0,16,16,16,16,3,16,False,8,40,0,0,0,0,0,0,16,8,0,16,False,0,0,0,16,40,16,241,"{""200"": 32, ""400"": 40, ""401"": 40, ""404"": 40, ""201"": 8}","{""limit"": 8}"
102,ebay_sell-fulfillment_v1_19_19,14,2,11,14,0,5,False,2,15,2,9,15,0,0,0,6,0,0,14,False,0,0,0,14,15,6,35,"{""200"": 11, ""400"": 15, ""500"": 15, ""404"": 11, ""201"": 1, ""409"": 7, ""403"": 1, ""204"": 3}","{""limit"": 2, ""offset"": 2}"
103,globalwinescore_8234aab51481d37a30757d925b7f4221a659427e,0,2,2,2,0,2,False,2,2,0,2,2,0,0,2,0,0,0,2,False,0,0,0,2,2,0,20,"{""200"": 2}","{""limit"": 2, ""offset"": 2}"
104,azure_apimanagement-apimnamedvalues_2019-12-01-preview,3,3,0,3,0,2,True,0,7,0,1,0,0,0,0,2,0,0,3,False,0,0,4,3,7,2,42,"{""200"": 7, ""201"": 1, ""202"": 2, ""204"": 2}",{}
105,azure_adhybridhealthservice-ADHybridHealthService_2014-01-01,60,60,0,60,1,34,True,0,74,6,33,74,0,0,0,10,0,0,59,False,0,0,0,60,74,10,271,"{""200"": 72, ""204"": 2}",{}
106,nowpayments_1_0_0,13,12,14,14,2,13,False,5,16,0,2,16,5,0,0,2,0,0,0,False,0,5,0,14,16,5,61,"{""200"": 16, ""404"": 3}","{""limit"": 5, ""page"": 1, ""offset"": 4}"
107,apisetu_transportap_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
108,tokenjay_1_0_0,23,27,21,27,0,14,False,1,27,5,15,27,0,0,0,4,0,0,27,False,0,0,0,27,27,4,28,"{""200"": 27, ""400"": 27, ""401"": 27, ""404"": 27, ""409"": 27}","{""limit"": 1}"
109,apisetu_transportjh_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
110,apideck_lead_9_3_0,2,2,2,2,2,2,False,1,5,0,0,0,0,0,0,2,1,0,2,False,0,0,0,2,5,2,31,"{""200"": 4, ""400"": 5, ""401"": 5, ""404"": 5, ""201"": 1}","{""limit"": 1}"
111,faretrotter_2_0,2,2,2,2,0,2,False,0,2,0,0,0,0,0,0,0,0,0,2,True,0,0,0,2,2,0,4,"{""200"": 2, ""400"": 2, ""401"": 2, ""403"": 2, ""404"": 2, ""501"": 2, ""502"": 2}",{}
112,azure_cognitiveservices-LUIS-Programmatic_v2_0,54,56,8,56,0,48,False,0,97,5,21,1,0,0,0,39,0,0,56,True,0,0,0,56,97,39,274,"{""200"": 74, ""201"": 22, ""202"": 1}",{}
113,nexmo_external-accounts_0_1_5,6,2,7,7,0,7,False,1,9,0,0,9,0,0,0,3,1,0,7,False,0,0,0,7,9,3,16,"{""200"": 6, ""401"": 9, ""201"": 1, ""400"": 2, ""403"": 5, ""404"": 5, ""204"": 2, ""409"": 2}","{""page_size"": 1}"
114,pandascore_2_23_1,56,21,56,56,0,54,False,47,56,0,2,0,0,0,0,0,0,0,56,False,0,0,0,56,56,0,301,"{""200"": 56, ""400"": 56, ""401"": 56, ""403"": 56, ""404"": 56}","{""page"": 47, ""per_page"": 47}"
115,azure_blueprint-assignmentOperation_2018-11-01-preview,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,7,"{""200"": 2}",{}
116,azure_apimanagement-apimloggers_2018-06-01-preview,2,2,0,2,0,2,True,0,6,0,0,0,0,0,0,2,0,0,2,False,0,0,3,2,6,2,38,"{""200"": 5, ""201"": 1, ""204"": 2}",{}
117,azure_containerregistry-containerregistry_build_2018-02-01-preview,12,12,0,12,0,7,True,0,19,0,5,0,0,0,0,6,0,0,12,False,0,0,0,12,19,6,107,"{""200"": 19, ""201"": 5, ""202"": 4, ""204"": 1}",{}
118,ebay_sell-negotiation_v1_1_0,2,0,2,2,0,0,False,1,2,1,2,2,0,0,0,1,0,0,2,False,0,0,0,2,2,1,5,"{""200"": 2, ""204"": 1, ""400"": 2, ""500"": 2, ""409"": 1}","{""limit"": 1, ""offset"": 1}"
119,azure_sql-WorkloadClassifiers_2019-06-01-preview,2,2,0,2,0,2,True,0,4,0,0,0,0,0,0,1,0,0,2,False,0,0,0,2,4,1,28,"{""200"": 4, ""201"": 1, ""202"": 2, ""204"": 1}",{}
120,googleapis_mybusinessaccountmanagement_v1,7,7,7,7,0,7,False,0,11,0,0,11,0,0,11,6,0,0,0,False,0,0,0,7,11,6,264,"{""200"": 11}",{}
121,lufthansa_public_1_0,15,15,3,15,0,14,False,10,15,1,1,15,0,15,0,0,0,0,15,True,0,0,0,15,15,0,75,"{""200"": 15}","{""limit"": 10, ""offset"": 10}"
122,apisetu_hindustanpetroleum_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
123,kumpeapps_5_0_0,13,13,13,13,0,10,False,0,33,3,12,29,0,0,1,0,0,0,13,False,0,0,0,13,33,0,141,"{""202"": 20, ""201"": 5, ""200"": 20, ""401"": 17, ""403"": 13, ""206"": 7, ""400"": 8, ""405"": 12, ""412"": 11, ""409"": 6, ""204"": 1}",{}
